Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Wind Speed
2011,1,1,0,0,0,0,0,0,0,0,4,4.524255371,4.885705566,998.203186,97.50891113,8.641084671
2011,1,1,0,30,0,0,0,0,0,0,4,4.729425049,5.032067871,998.1461182,97.91288757,8.581430435
2011,1,1,1,0,0,0,0,0,0,0,3,4.932000732,5.178430176,998.0891113,98.29961395,8.521777153
2011,1,1,1,30,0,0,0,0,0,0,4,5.120904541,5.25512085,998.0040283,99.0712738,8.443187714
2011,1,1,2,0,0,0,0,0,0,0,3,5.307611084,5.331811523,997.9189453,99.83208466,8.364598274
2011,1,1,2,30,0,0,0,0,0,0,4,5.241784668,5.241784668,998.0281982,100,8.283618927
2011,1,1,3,0,0,0,0,0,0,0,3,5.151757813,5.151757813,998.1373901,100,8.202640533
2011,1,1,3,30,0,0,0,0,0,0,7,5.045709229,5.045709229,998.2946777,100,7.974610329
2011,1,1,4,0,0,0,0,0,0,0,3,4.939691162,4.939691162,998.4519043,100,7.746580601
2011,1,1,4,30,0,0,0,0,0,0,0,4.873468018,4.873468018,998.3731689,100,7.534640312
2011,1,1,5,0,0,0,0,0,0,0,1,4.807275391,4.807275391,998.2944946,100,7.322699547
2011,1,1,5,30,0,0,0,0,0,0,4,4.791223145,4.791223145,998.479187,100,7.180749893
2011,1,1,6,0,0,0,0,0,0,0,7,4.775201416,4.775201416,998.6638794,100,7.03880024
2011,1,1,6,30,0,0,0,0,0,0,7,4.778405762,4.778405762,998.6049805,100,6.870570183
2011,1,1,7,0,0,0,0,0,0,0,7,4.781640625,4.781640625,998.5461426,100,6.702340603
2011,1,1,7,30,0,0,0,0,0,0,7,4.71340332,4.71340332,998.2213135,100,6.425028801
2011,1,1,8,0,0,0,0,0,0,0,7,4.645135498,4.645135498,997.8965454,100,6.147717476
2011,1,1,8,30,0,0,0,0,0,0,7,4.572290039,4.572290039,997.4690552,100,5.765976906
2011,1,1,9,0,0,0,0,0,0,0,7,4.49944458,4.49944458,997.0415649,100,5.384235859
2011,1,1,9,30,0,0,0,0,0,0,6,4.44967041,4.44967041,996.2806396,100,5.288986206
2011,1,1,10,0,0,0,0,0,0,0,7,4.399926758,4.399926758,995.5196533,100,5.193736076
2011,1,1,10,30,0,0,0,0,0,0,6,4.345605469,4.345605469,994.7539063,100,5.432643414
2011,1,1,11,0,0,0,0,0,0,0,6,4.29128418,4.29128418,993.9880981,100,5.671550751
2011,1,1,11,30,0,0,0,0,0,0,6,4.249688721,4.249688721,994.8790283,100,5.7186203
2011,1,1,12,0,0,0,0,0,0,0,6,4.208123779,4.208123779,995.7698975,100,5.765689373
2011,1,1,12,30,0,0,0,0,0,0,6,4.275842285,4.275842285,995.3132935,100,6.042458534
2011,1,1,13,0,0,0,0,0,0,0,6,4.343591309,4.343591309,994.8566895,100,6.319227695
2011,1,1,13,30,3,0,3,26,286,50,6,4.812310791,4.812310791,995.3361816,100,6.864762306
2011,1,1,14,0,8,0,8,45,429,111,6,5.281030273,5.281030273,995.8157349,100,7.41029644
2011,1,1,14,30,13,0,13,55,545,174,6,5.868890381,5.869256592,995.5307007,99.99755859,7.652488232
2011,1,1,15,0,32,0,32,63,620,233,6,6.276361084,6.45748291,995.2456665,98.7604599,7.894680023
2011,1,1,15,30,33,0,33,69,671,283,6,6.637658691,6.90255127,994.3085327,98.19811249,8.070667267
2011,1,1,16,0,76,0,76,73,705,323,6,6.990319824,7.347589111,993.3713989,97.58517456,8.24665451
2011,1,1,16,30,91,0,91,76,727,352,6,7.143395996,7.579095459,992.4268799,97.06725311,8.694594383
2011,1,1,17,0,14,0,14,77,739,368,7,7.294702148,7.810571289,991.4824219,96.54217529,9.142534256
2011,1,1,17,30,88,0,88,77,742,372,6,7.417047119,8.013787842,991.0211182,96.01624298,9.582717896
2011,1,1,18,0,53,0,53,76,736,362,6,7.538354492,8.217004395,990.5598145,95.48764038,10.02290058
2011,1,1,18,30,56,0,56,74,722,339,6,7.570611572,8.262353516,990.4190063,95.40393066,10.21931458
2011,1,1,19,0,6,0,6,70,696,305,7,7.6027771,8.307702637,990.2781982,95.31984711,10.41572857
2011,1,1,19,30,5,0,5,65,662,260,4,7.647454834,8.333673096,990.4076538,95.44256592,10.40741634
2011,1,1,20,0,57,612,207,57,612,207,3,7.692071533,8.359643555,990.5371094,95.56466675,10.39910412
2011,1,1,20,30,47,546,147,47,546,147,1,7.506646729,7.756677246,990.9647217,98.30992126,10.2583847
2011,1,1,21,0,40,398,86,40,398,86,4,7.153741455,7.153741455,991.3922729,100,10.11766624
2011,1,1,21,30,0,0,0,0,0,0,4,6.262475586,6.262475586,992.0969238,100,9.763701439
2011,1,1,22,0,0,0,0,0,0,0,4,5.371240234,5.371240234,992.8015137,100,9.409736633
2011,1,1,22,30,0,0,0,0,0,0,4,4.312341309,4.312341309,993.5800781,100,9.048153877
2011,1,1,23,0,0,0,0,0,0,0,4,3.253442383,3.253442383,994.3585815,100,8.686571121
2011,1,1,23,30,0,0,0,0,0,0,4,2.202813721,2.202813721,994.8686523,100,8.422805786
2011,1,2,0,0,0,0,0,0,0,0,4,0.962731934,1.152215576,995.3786621,98.64694977,8.159040451
2011,1,2,0,30,0,0,0,0,0,0,1,-0.917272949,0.32177124,995.9589844,91.38614655,8.047337532
2011,1,2,1,0,0,0,0,0,0,0,4,-3.060766602,-0.508642578,996.5392456,82.87546539,7.93563509
2011,1,2,1,30,0,0,0,0,0,0,4,-4.561254883,-1.107183838,997.1508789,77.37973785,8.014034271
2011,1,2,2,0,0,0,0,0,0,0,4,-6.231451416,-1.70569458,997.7624512,71.23258972,8.092433929
2011,1,2,2,30,0,0,0,0,0,0,7,-7.012091064,-2.216101074,998.0253296,69.66804504,8.275688171
2011,1,2,3,0,0,0,0,0,0,0,4,-7.83737793,-2.726507568,998.288208,67.88668823,8.458942413
2011,1,2,3,30,0,0,0,0,0,0,4,-8.362677002,-3.14822998,998.6062012,67.24945831,8.182806969
2011,1,2,4,0,0,0,0,0,0,0,4,-8.908270264,-3.569952393,998.9241943,66.50784302,7.906671047
2011,1,2,4,30,0,0,0,0,0,0,4,-9.131658936,-3.790930176,999.1627808,66.44470215,7.660801888
2011,1,2,5,0,0,0,0,0,0,0,4,-9.358709717,-4.011938477,999.4013672,66.36248016,7.414932728
2011,1,2,5,30,0,0,0,0,0,0,4,-9.452612305,-4.151251221,999.7622681,66.56717682,7.404321671
2011,1,2,6,0,0,0,0,0,0,0,1,-9.547247314,-4.290594482,1000.123169,66.76939392,7.393710613
2011,1,2,6,30,0,0,0,0,0,0,4,-9.724981689,-4.477819824,1000.348755,66.776474,7.447416306
2011,1,2,7,0,0,0,0,0,0,0,1,-9.905065918,-4.665045166,1000.574341,66.77124786,7.501121998
2011,1,2,7,30,0,0,0,0,0,0,4,-10.08984985,-4.871588135,1000.669678,66.83860779,7.410447598
2011,1,2,8,0,0,0,0,0,0,0,4,-10.27713623,-5.078131104,1000.764954,66.89311218,7.319773197
2011,1,2,8,30,0,0,0,0,0,0,4,-10.27234497,-5.184362793,1000.814697,67.45870209,7.045501232
2011,1,2,9,0,0,0,0,0,0,0,4,-10.26752319,-5.290625,1000.86438,68.02971649,6.771229267
2011,1,2,9,30,0,0,0,0,0,0,4,-10.20038452,-5.331213379,1000.880127,68.60238647,6.494642258
2011,1,2,10,0,0,0,0,0,0,0,4,-10.13355103,-5.371801758,1000.895935,69.17805481,6.218055248
2011,1,2,10,30,0,0,0,0,0,0,4,-10.07263794,-5.377416992,1000.966248,69.54109955,6.02897644
2011,1,2,11,0,0,0,0,0,0,0,4,-10.01199951,-5.383001709,1001.03656,69.90434265,5.839898109
2011,1,2,11,30,0,0,0,0,0,0,4,-9.929907227,-5.364050293,1001.196533,70.25722504,5.837484837
2011,1,2,12,0,0,0,0,0,0,0,4,-9.848272705,-5.345098877,1001.356445,70.60910797,5.835071564
2011,1,2,12,30,0,0,0,0,0,0,4,-9.726904297,-5.147589111,1001.590454,70.22839355,5.889855385
2011,1,2,13,0,0,0,0,0,0,0,4,-9.606512451,-4.950048828,1001.824402,69.84518433,5.944639206
2011,1,2,13,30,28,60,33,28,346,58,4,-9.7409729,-4.588049316,1001.893921,67.24845123,6.084486961
2011,1,2,14,0,58,93,73,49,504,127,4,-9.876654053,-4.226019287,1001.96344,64.7461853,6.224335194
2011,1,2,14,30,86,121,113,59,628,197,4,-10.08881226,-3.998175049,1001.996399,62.59263229,6.280384541
2011,1,2,15,0,109,148,150,67,706,261,4,-10.30414429,-3.770300293,1002.029358,60.49543762,6.336433887
2011,1,2,15,30,113,7,116,73,758,316,4,-10.30777588,-3.610754395,1001.906921,59.76078033,6.305913925
2011,1,2,16,0,128,9,132,77,793,359,4,-10.31143799,-3.451177979,1001.784485,59.03581238,6.27539444
2011,1,2,16,30,139,11,143,80,815,391,4,-10.28226318,-3.35703125,1001.47876,58.75811768,6.236364365
2011,1,2,17,0,170,219,256,81,827,408,4,-10.25317993,-3.262854004,1001.173096,58.48149109,6.19733429
2011,1,2,17,30,171,221,259,82,831,412,4,-10.30975952,-3.293981934,1001.135986,58.35555649,6.257651329
2011,1,2,18,0,161,235,252,80,826,402,4,-10.36658325,-3.325109863,1001.098816,58.2287674,6.317968845
2011,1,2,18,30,154,78,183,78,812,378,4,-10.48230591,-3.519262695,1001.34375,58.53961563,6.416265011
2011,1,2,19,0,78,0,78,74,788,341,4,-10.59903564,-3.713415527,1001.588745,58.84819794,6.514561176
2011,1,2,19,30,100,0,100,69,752,292,7,-10.71637573,-3.98770752,1001.810425,59.5128479,6.593383789
2011,1,2,20,0,98,72,115,61,701,233,4,-10.83475342,-4.261999512,1002.032104,60.18219757,6.672205925
2011,1,2,20,30,10,0,10,49,634,168,7,-10.85956421,-4.579016113,1002.394897,61.51327515,6.755590439
2011,1,2,21,0,6,0,6,42,479,100,4,-10.88449707,-4.896032715,1002.757629,62.87733841,6.838974953
2011,1,2,21,30,0,0,0,0,0,0,4,-10.7717041,-5.05838623,1003.054749,64.22654724,6.808722496
2011,1,2,22,0,0,0,0,0,0,0,4,-10.65973511,-5.220770264,1003.351868,65.60111237,6.778470516
2011,1,2,22,30,0,0,0,0,0,0,4,-10.52698364,-5.301428223,1003.562683,66.70159912,6.710813522
2011,1,2,23,0,0,0,0,0,0,0,4,-10.39539185,-5.382086182,1003.773499,67.81373596,6.643156052
2011,1,2,23,30,0,0,0,0,0,0,4,-10.54486694,-5.414221191,1003.789185,67.17927551,6.589051723
2011,1,3,0,0,0,0,0,0,0,0,4,-10.69592896,-5.446386719,1003.80481,66.54151917,6.534947395
2011,1,3,0,30,0,0,0,0,0,0,4,-10.6461853,-5.431433105,1003.724487,66.72891235,6.541449547
2011,1,3,1,0,0,0,0,0,0,0,4,-10.59659424,-5.41651001,1003.644226,66.9159317,6.547952175
2011,1,3,1,30,0,0,0,0,0,0,4,-10.503302,-5.36270752,1003.5755,67.13794708,6.58844471
2011,1,3,2,0,0,0,0,0,0,0,4,-10.41065063,-5.308905029,1003.506775,67.35710907,6.628936768
2011,1,3,2,30,0,0,0,0,0,0,4,-10.36826172,-5.269750977,1003.472046,67.38315582,6.748534203
2011,1,3,3,0,0,0,0,0,0,0,4,-10.32602539,-5.230566406,1003.437317,67.40833282,6.868132114
2011,1,3,3,30,0,0,0,0,0,0,4,-10.4380249,-5.250646973,1003.537109,66.91529083,7.012704849
2011,1,3,4,0,0,0,0,0,0,0,4,-10.55090942,-5.270697021,1003.636841,66.42035675,7.157277584
2011,1,3,4,30,0,0,0,0,0,0,4,-10.64420166,-5.334661865,1003.604919,66.25128174,7.175904274
2011,1,3,5,0,0,0,0,0,0,0,4,-10.73813477,-5.398626709,1003.572998,66.07917786,7.194530964
2011,1,3,5,30,0,0,0,0,0,0,4,-10.73023071,-5.541387939,1003.479248,66.84096527,7.100539684
2011,1,3,6,0,0,0,0,0,0,0,4,-10.72232666,-5.68414917,1003.385437,67.61238861,7.006548405
2011,1,3,6,30,0,0,0,0,0,0,4,-10.47757568,-5.882391357,1003.683289,69.98501587,6.823012352
2011,1,3,7,0,0,0,0,0,0,0,4,-10.23679199,-6.080664062,1003.98114,72.41721344,6.639476299
2011,1,3,7,30,0,0,0,0,0,0,1,-10.03018799,-6.273565674,1004.079346,74.70051575,6.459542274
2011,1,3,8,0,0,0,0,0,0,0,4,-9.826483154,-6.466497803,1004.177612,77.03810883,6.27960825
2011,1,3,8,30,0,0,0,0,0,0,4,-9.771948242,-6.620825195,1004.239685,78.2894516,6.074180603
2011,1,3,9,0,0,0,0,0,0,0,4,-9.717626953,-6.775183105,1004.301758,79.56116486,5.86875248
2011,1,3,9,30,0,0,0,0,0,0,4,-9.736303711,-6.885626221,1004.374023,80.12082672,5.684499264
2011,1,3,10,0,0,0,0,0,0,0,4,-9.755010986,-6.996038818,1004.446289,80.68464661,5.500246048
2011,1,3,10,30,0,0,0,0,0,0,1,-9.766119385,-7.084387207,1004.544922,81.16379547,5.343458176
2011,1,3,11,0,0,0,0,0,0,0,4,-9.777227783,-7.172705078,1004.643555,81.64591217,5.18667078
2011,1,3,11,30,0,0,0,0,0,0,4,-9.743597412,-7.275152588,1004.706055,82.51089478,5.116847992
2011,1,3,12,0,0,0,0,0,0,0,1,-9.710028076,-7.37756958,1004.768555,83.38488007,5.047025681
2011,1,3,12,30,0,0,0,0,0,0,4,-9.64597168,-7.248144531,1004.894287,82.97415161,5.06735611
2011,1,3,13,0,0,0,0,0,0,0,4,-9.582189941,-7.11875,1005.019958,82.56452179,5.087687016
2011,1,3,13,30,24,0,24,28,342,57,4,-9.480627441,-6.558691406,1005.12146,79.72296143,5.057082176
2011,1,3,14,0,52,10,54,49,499,126,4,-9.379827881,-5.99866333,1005.222961,76.98995209,5.026477337
2011,1,3,14,30,79,19,83,59,623,196,4,-9.419622803,-5.130987549,1005.125793,71.85458374,4.9842453
2011,1,3,15,0,96,326,186,67,701,260,4,-9.45960083,-4.263342285,1005.028625,67.0931015,4.942013264
2011,1,3,15,30,115,344,225,73,753,315,4,-9.495367432,-3.486914062,1004.687866,63.12561798,5.009104729
2011,1,3,16,0,77,787,358,77,787,358,1,-9.531286621,-2.710516357,1004.347168,59.41449356,5.076195717
2011,1,3,16,30,80,808,389,80,808,389,0,-9.467657471,-2.219213867,1003.954224,57.57992935,5.155716896
2011,1,3,17,0,81,819,406,81,819,406,1,-9.404394531,-1.727941895,1003.561218,55.80850983,5.235237598
2011,1,3,17,30,82,821,410,82,821,410,4,-9.247229004,-1.563360596,1003.319458,55.82126236,5.234534264
2011,1,3,18,0,159,299,276,81,815,399,4,-9.091833496,-1.398779297,1003.077637,55.82615662,5.233830929
2011,1,3,18,30,142,317,260,78,800,375,4,-8.812109375,-1.308569336,1002.836304,56.68408203,5.170173168
2011,1,3,19,0,142,106,178,74,774,338,4,-8.5378479,-1.218328857,1002.594971,57.5278511,5.106515408
2011,1,3,19,30,115,24,123,69,737,289,4,-8.286383057,-1.25534668,1002.331055,58.82388306,4.950064659
2011,1,3,20,0,99,133,132,61,684,231,8,-8.039343262,-1.29239502,1002.067078,60.1262207,4.793613911
2011,1,3,20,30,71,172,103,49,613,165,8,-7.874731445,-1.518835449,1002.03064,61.91846085,4.771676064
2011,1,3,21,0,49,99,61,42,458,98,4,-7.711950684,-1.745275879,1001.994202,63.75593567,4.74973774
2011,1,3,21,30,0,0,0,0,0,0,4,-7.677923584,-1.953222656,1001.941345,64.91014099,4.842857838
2011,1,3,22,0,0,0,0,0,0,0,4,-7.644018555,-2.161138916,1001.888489,66.08635712,4.935977936
2011,1,3,22,30,0,0,0,0,0,0,4,-7.656896973,-2.320806885,1001.803406,66.80392456,5.059840202
2011,1,3,23,0,0,0,0,0,0,0,4,-7.669805908,-2.480505371,1001.718323,67.53040314,5.183702469
2011,1,3,23,30,0,0,0,0,0,0,1,-7.717810059,-2.662573242,1001.59668,68.19369507,5.240912437
2011,1,4,0,0,0,0,0,0,0,0,4,-7.765997314,-2.844641113,1001.474976,68.86396027,5.298121929
2011,1,4,0,30,0,0,0,0,0,0,4,-7.838018799,-3.006964111,1001.32782,69.31194305,5.23737812
2011,1,4,1,0,0,0,0,0,0,0,1,-7.910406494,-3.169317627,1001.180664,69.7620163,5.176634789
2011,1,4,1,30,0,0,0,0,0,0,4,-7.926885986,-3.260321045,1000.863708,70.14684296,5.068374157
2011,1,4,2,0,0,0,0,0,0,0,1,-7.943365479,-3.351324463,1000.546753,70.53406525,4.960113525
2011,1,4,2,30,0,0,0,0,0,0,4,-7.865057373,-3.363653564,1000.299133,71.02854156,4.959440231
2011,1,4,3,0,0,0,0,0,0,0,7,-7.787207031,-3.376013184,1000.051514,71.52384949,4.95876646
2011,1,4,3,30,0,0,0,0,0,0,7,-7.618963623,-3.309423828,999.7123413,72.10176086,5.002819061
2011,1,4,4,0,0,0,0,0,0,0,4,-7.452764893,-3.24286499,999.3731689,72.67192078,5.046872139
2011,1,4,4,30,0,0,0,0,0,0,4,-7.200109863,-3.135900879,998.9684448,73.51352692,5.10803318
2011,1,4,5,0,0,0,0,0,0,0,4,-6.951971436,-3.028936768,998.5637207,74.33657837,5.169193745
2011,1,4,5,30,0,0,0,0,0,0,4,-6.642370605,-2.940496826,998.2427979,75.62526703,5.25637722
2011,1,4,6,0,0,0,0,0,0,0,4,-6.339361572,-2.852087402,997.921936,76.89335632,5.343560219
2011,1,4,6,30,0,0,0,0,0,0,7,-6.051184082,-2.774145508,997.7225342,78.15084076,5.430814743
2011,1,4,7,0,0,0,0,0,0,0,7,-5.768621826,-2.696173096,997.5231934,79.39078522,5.51806879
2011,1,4,7,30,0,0,0,0,0,0,7,-5.543890381,-2.641668701,997.0970459,80.43299103,5.58786869
2011,1,4,8,0,0,0,0,0,0,0,7,-5.322698975,-2.587164307,996.6708374,81.46451569,5.657669067
2011,1,4,8,30,0,0,0,0,0,0,7,-5.124822998,-2.574163818,996.2026367,82.61512756,5.624884605
2011,1,4,9,0,0,0,0,0,0,0,7,-4.929693604,-2.56116333,995.734436,83.76234436,5.592100143
2011,1,4,9,30,0,0,0,0,0,0,7,-4.755407715,-2.557165527,995.3219604,84.84674072,5.574349403
2011,1,4,10,0,0,0,0,0,0,0,7,-4.583258057,-2.553137207,994.9094849,85.92940521,5.55659914
2011,1,4,10,30,0,0,0,0,0,0,7,-4.428015137,-2.539434814,994.6932983,86.8513031,5.590892792
2011,1,4,11,0,0,0,0,0,0,0,7,-4.274450684,-2.525732422,994.4771118,87.77088165,5.62518692
2011,1,4,11,30,0,0,0,0,0,0,7,-4.154150391,-2.520758057,994.3570557,88.53477478,5.635966301
2011,1,4,12,0,0,0,0,0,0,0,7,-4.03482666,-2.515783691,994.2369995,89.29795074,5.646745205
2011,1,4,12,30,0,0,0,0,0,0,7,-3.928625488,-2.448492432,994.0906982,89.56453705,5.609696388
2011,1,4,13,0,0,0,0,0,0,0,7,-3.823156738,-2.381170654,993.9443359,89.82611084,5.572648048
2011,1,4,13,30,27,47,31,28,329,56,7,-3.684240723,-2.167364502,993.8999023,89.3418045,5.494773865
2011,1,4,14,0,56,88,70,48,485,124,7,-3.546636963,-1.95355835,993.8554688,88.85286713,5.416900158
2011,1,4,14,30,75,2,75,59,608,193,7,-3.396337891,-1.563238525,993.7095337,87.31118774,5.265292168
2011,1,4,15,0,105,37,115,67,688,256,4,-3.24765625,-1.172918701,993.5635986,85.79285431,5.113683701
2011,1,4,15,30,120,20,126,73,741,311,4,-3.086218262,-0.447027588,993.3404541,82.34851074,4.958571434
2011,1,4,16,0,150,165,210,77,777,355,4,-2.926763916,0.278894043,993.1172485,79.05438995,4.803459167
2011,1,4,16,30,163,99,202,80,801,387,4,-3.010626221,0.737756348,992.708374,76.00244904,4.894665241
2011,1,4,17,0,173,95,211,81,815,406,4,-3.094915771,1.19664917,992.2995605,73.07465363,4.985871315
2011,1,4,17,30,175,95,213,82,818,410,4,-3.385839844,1.13326416,992.1381226,71.83435822,5.049598694
2011,1,4,18,0,171,95,208,81,813,400,4,-3.682348633,1.069909668,991.9766846,70.5818634,5.11332655
2011,1,4,18,30,143,18,150,78,798,376,4,-3.885595703,0.878015137,991.8740845,70.48291779,4.924386501
2011,1,4,19,0,130,15,135,74,774,339,4,-4.091589355,0.686120605,991.7714844,70.36922455,4.735446453
2011,1,4,19,30,113,10,116,69,737,291,4,-4.161413574,0.411676025,991.8555298,71.40220642,4.446705818
2011,1,4,20,0,97,31,105,61,684,233,4,-4.231604004,0.137200928,991.9395752,72.45153809,4.15796566
2011,1,4,20,30,70,0,70,50,614,168,4,-4.255621338,-0.146520996,992.0498657,73.82440186,4.059098244
2011,1,4,21,0,42,0,42,31,561,100,7,-4.279699707,-0.430273437,992.1601563,75.22666168,3.960231304
2011,1,4,21,30,0,0,0,0,0,0,4,-4.26730957,-0.599371338,992.2832031,76.22984314,3.951482058
2011,1,4,22,0,0,0,0,0,0,0,4,-4.254888916,-0.768438721,992.406311,77.2474823,3.942732811
2011,1,4,22,30,0,0,0,0,0,0,4,-4.222052002,-0.920812988,992.699585,78.30477142,3.960175991
2011,1,4,23,0,0,0,0,0,0,0,4,-4.189276123,-1.073187256,992.9928589,79.37724304,3.97761941
2011,1,4,23,30,0,0,0,0,0,0,4,-4.213964844,-1.252478027,993.0360107,80.27709961,4.096619606
2011,1,5,0,0,0,0,0,0,0,0,4,-4.2387146,-1.431768799,993.0791016,81.18837738,4.215620041
2011,1,5,0,30,0,0,0,0,0,0,4,-4.361029053,-1.648413086,993.3087158,81.73575592,4.516530037
2011,1,5,1,0,0,0,0,0,0,0,4,-4.484442139,-1.865026855,993.5383911,82.28143311,4.817439556
2011,1,5,1,30,0,0,0,0,0,0,7,-4.749212646,-2.105413818,993.7404785,82.09815979,5.251596451
2011,1,5,2,0,0,0,0,0,0,0,4,-5.018896484,-2.345770264,993.9425049,81.8838501,5.685753345
2011,1,5,2,30,0,0,0,0,0,0,4,-5.323400879,-2.619970703,994.1096191,81.65846252,6.127015114
2011,1,5,3,0,0,0,0,0,0,0,4,-5.634436035,-2.894171143,994.2766724,81.39225006,6.568277359
2011,1,5,3,30,0,0,0,0,0,0,1,-5.802893066,-3.175024414,994.4560547,82.05202484,6.749375343
2011,1,5,4,0,0,0,0,0,0,0,4,-5.973394775,-3.455908203,994.635498,82.70700073,6.930472851
2011,1,5,4,30,0,0,0,0,0,0,1,-6.136694336,-3.704077148,994.7628174,83.21175385,7.009763241
2011,1,5,5,0,0,0,0,0,0,0,1,-6.301885986,-3.952276611,994.8901367,83.70940399,7.089053631
2011,1,5,5,30,0,0,0,0,0,0,4,-6.476080322,-4.176031494,995.2429199,83.99960327,7.096591473
2011,1,5,6,0,0,0,0,0,0,0,4,-6.652471924,-4.399816895,995.5957031,84.27751923,7.104129314
2011,1,5,6,30,0,0,0,0,0,0,4,-6.797827148,-4.577978516,995.9929199,84.46849823,7.076953411
2011,1,5,7,0,0,0,0,0,0,0,1,-6.94473877,-4.756109619,996.3901978,84.6499176,7.049777508
2011,1,5,7,30,0,0,0,0,0,0,4,-7.150061035,-4.954901123,996.645874,84.58362579,6.994207382
2011,1,5,8,0,0,0,0,0,0,0,1,-7.358465576,-5.153692627,996.9015503,84.49726868,6.938637733
2011,1,5,8,30,0,0,0,0,0,0,4,-7.698492432,-5.3737854,996.9462891,83.69117737,6.738985062
2011,1,5,9,0,0,0,0,0,0,0,4,-8.046728516,-5.593878174,996.9909668,82.83631897,6.53933239
2011,1,5,9,30,0,0,0,0,0,0,4,-8.414404297,-5.815008545,997.1276245,81.86885071,6.341128349
2011,1,5,10,0,0,0,0,0,0,0,4,-8.791784668,-6.036108398,997.2642822,80.84631348,6.142924309
2011,1,5,10,30,0,0,0,0,0,0,4,-8.949713135,-6.251806641,997.5501709,81.18080139,5.990785599
2011,1,5,11,0,0,0,0,0,0,0,4,-9.109472656,-6.467504883,997.8360596,81.50587463,5.838647366
2011,1,5,11,30,0,0,0,0,0,0,4,-9.116522217,-6.656835937,997.7249756,82.6508255,5.734116554
2011,1,5,12,0,0,0,0,0,0,0,4,-9.123602295,-6.84619751,997.6139526,83.81399536,5.629585266
2011,1,5,12,30,0,0,0,0,0,0,4,-9.060339355,-6.800085449,997.6140137,83.93228912,5.569265366
2011,1,5,13,0,0,0,0,0,0,0,1,-8.997381592,-6.753942871,997.6140137,84.0486145,5.508945942
2011,1,5,13,30,29,355,59,29,355,59,0,-8.842199707,-6.262121582,997.6385498,81.93013,5.40728569
2011,1,5,14,0,50,516,130,50,516,130,0,-8.688726807,-5.770300293,997.6630859,79.86558533,5.305624962
2011,1,5,14,30,61,641,202,61,641,202,1,-8.582342529,-5.047369385,997.5576172,76.23332977,5.229187965
2011,1,5,15,0,68,721,268,68,721,268,1,-8.476843262,-4.324468994,997.4520874,72.78491974,5.152751446
2011,1,5,15,30,74,773,324,74,773,324,0,-8.971655273,-3.720220947,997.2950439,66.92678833,5.174665451
2011,1,5,16,0,79,808,369,79,808,369,0,-9.483679199,-3.116003418,997.1379395,61.46094131,5.196579456
2011,1,5,16,30,81,830,401,81,830,401,1,-9.688513184,-2.755285645,996.7362671,58.87985229,5.046882629
2011,1,5,17,0,83,842,419,83,842,419,0,-9.896154785,-2.394567871,996.3345947,56.39776611,4.897185802
2011,1,5,17,30,83,844,423,83,844,423,0,-9.939550781,-2.276617432,996.190918,55.71717453,4.668121338
2011,1,5,18,0,82,838,413,82,838,413,0,-9.983068848,-2.158636475,996.0472412,55.04456711,4.439056873
2011,1,5,18,30,80,823,388,80,823,388,1,-10.0723938,-2.225744629,995.9108276,54.92946625,4.194605827
2011,1,5,19,0,76,798,351,76,798,351,0,-10.16229858,-2.292822266,995.7744141,54.81197357,3.950154543
2011,1,5,19,30,70,760,301,70,760,301,0,-10.29080811,-2.521124268,995.7902832,55.18220139,3.718044043
2011,1,5,20,0,62,708,242,62,708,242,0,-10.42053833,-2.749395752,995.8060913,55.55065155,3.485933542
2011,1,5,20,30,51,638,175,51,638,175,1,-10.3291687,-3.250006104,995.7003174,58.07542801,3.283252716
2011,1,5,21,0,32,583,106,32,583,106,0,-10.23840942,-3.750616455,995.5944824,60.72113419,3.08057189
2011,1,5,21,30,0,0,0,0,0,0,1,-10.14124146,-4.073736572,995.5404053,62.68832779,2.954052925
2011,1,5,22,0,0,0,0,0,0,0,4,-10.04471436,-4.396856689,995.4863892,64.71970367,2.827533722
2011,1,5,22,30,0,0,0,0,0,0,4,-10.02280273,-4.562322998,995.4066162,65.64411163,2.783546925
2011,1,5,23,0,0,0,0,0,0,0,7,-10.00095215,-4.727758789,995.3267822,66.58248901,2.739560127
2011,1,5,23,30,0,0,0,0,0,0,4,-9.944311523,-4.900213623,995.1750488,67.75673676,2.691067696
2011,1,6,0,0,0,0,0,0,0,0,4,-9.887915039,-5.072668457,995.0232544,68.95153809,2.642575026
2011,1,6,0,30,0,0,0,0,0,0,4,-9.811712646,-5.24942627,994.9031982,70.30123138,2.558568001
2011,1,6,1,0,0,0,0,0,0,0,4,-9.735876465,-5.426184082,994.7832031,71.67616272,2.474560976
2011,1,6,1,30,0,0,0,0,0,0,1,-9.655371094,-5.578527832,994.5141602,72.97062683,2.344964504
2011,1,6,2,0,0,0,0,0,0,0,1,-9.575354004,-5.730841064,994.2450562,74.28621674,2.215368032
2011,1,6,2,30,0,0,0,0,0,0,4,-9.471594238,-5.85135498,993.958313,75.58436584,2.247322559
2011,1,6,3,0,0,0,0,0,0,0,7,-9.368597412,-5.971838379,993.6715698,76.90034485,2.279276848
2011,1,6,3,30,0,0,0,0,0,0,4,-9.228918457,-6.079351807,993.4780273,78.38711548,2.323237896
